-8.21 0.0160476 3.29952e-05 0.0160476 1.60104 -13.7662 13.859 -8.21 0
-8.2 0.0161132 2.66221e-05 0.0161132 1.60104 -13.7655 13.8583 -8.2 0
-8.19 0.0161772 2.06021e-05 0.0161772 1.60103 -13.7649 13.8577 -8.19 0
-8.18 0.0162397 1.49353e-05 0.0162397 1.60103 -13.7642 13.857 -8.18 0
-8.17 0.0163005 9.62172e-06 0.0163005 1.60103 -13.7635 13.8563 -8.17 0
-8.16 0.0163598 4.66128e-06 0.0163598 1.60103 -13.7628 13.8557 -8.16 0
-8.15 0.0164175 5.40126e-08 0.0164175 1.60102 -13.7622 13.855 -8.15 0
-8.14 0.0164735 -4.20008e-06 0.0164735 1.60102 -13.7615 13.8543 -8.14 0
-8.13 0.016528 -8.10101e-06 0.016528 1.60102 -13.7608 13.8536 -8.13 0
-8.12 0.0165809 -1.16488e-05 0.0165809 1.60102 -13.7602 13.853 -8.12 0
-8.11 0.0166322 -1.48433e-05 0.0166322 1.60101 -13.7595 13.8523 -8.11 0
-8.1 0.0166819 -1.76847e-05 0.0166819 1.60101 -13.7588 13.8516 -8.1 0
-8.09 0.01673 -2.0173e-05 0.01673 1.60101 -13.7581 13.851 -8.09 0
-8.08 0.0167765 -2.2308e-05 0.0167765 1.60101 -13.7575 13.8503 -8.08 0
-8.07 0.0168215 -2.40899e-05 0.0168215 1.601 -13.7568 13.8496 -8.07 0
-8.06 0.0168648 -2.55186e-05 0.0168648 1.601 -13.7561 13.849 -8.06 0
-8.05 0.0169065 -2.65942e-05 0.0169065 1.601 -13.7554 13.8483 -8.05 0
-8.04 0.0169467 -2.73165e-05 0.0169467 1.601 -13.7548 13.8476 -8.04 0
-8.03 0.0169852 -2.76857e-05 0.0169852 1.601 -13.7541 13.847 -8.03 0
-8.02 0.0170222 -2.77018e-05 0.0170222 1.60099 -13.7534 13.8463 -8.02 0
-8.01 0.0170575 -2.73646e-05 0.0170575 1.60099 -13.7527 13.8456 -8.01 0
-8 0.0170913 -2.66743e-05 0.0170913 1.60099 -13.7521 13.845 -8 0
-7.99 0.0171235 -2.56308e-05 0.0171235 1.60099 -13.7514 13.8443 -7.99 0
-7.98 0.017154 -2.42341e-05 0.0171541 1.60098 -13.7507 13.8436 -7.98 0
-7.97 0.017183 -2.24843e-05 0.017183 1.60098 -13.7501 13.8429 -7.97 0
-7.96 0.0172104 -2.03813e-05 0.0172104 1.60098 -13.7494 13.8423 -7.96 0
-7.95 0.0172362 -1.79251e-05 0.0172362 1.60098 -13.7487 13.8416 -7.95 0
-7.94 0.0172604 -1.51157e-05 0.0172604 1.60097 -13.748 13.8409 -7.94 0
-7.93 0.017283 -1.19532e-05 0.017283 1.60097 -13.7474 13.8403 -7.93 0
-7.92 0.0173041 -8.43749e-06 0.0173041 1.60097 -13.7467 13.8396 -7.92 0
-7.91 0.0173235 -4.56861e-06 0.0173235 1.60097 -13.746 13.8389 -7.91 0
-7.9 0.0173413 -3.46557e-07 0.0173413 1.60096 -13.7453 13.8383 -7.9 0
-7.89 0.0173576 4.22867e-06 0.0173576 1.60096 -13.7447 13.8376 -7.89 0
-7.88 0.0173722 9.15706e-06 0.0173722 1.60096 -13.744 13.8369 -7.88 0
-7.87 0.0173853 1.44386e-05 0.0173853 1.60096 -13.7433 13.8363 -7.87 0
-7.86 0.0173967 2.00734e-05 0.0173967 1.60096 -13.7427 13.8356 -7.86 0
-7.85 0.0174066 2.60613e-05 0.0174066 1.60095 -13.742 13.8349 -7.85 0
-7.84 0.0174148 3.24024e-05 0.0174149 1.60095 -13.7413 13.8343 -7.84 0
-7.83 0.0174215 3.90966e-05 0.0174216 1.60095 -13.7406 13.8336 -7.83 0
-7.82 0.0174266 4.61441e-05 0.0174267 1.60095 -13.74 13.8329 -7.82 0
-7.81 0.0174301 5.35447e-05 0.0174302 1.60094 -13.7393 13.8322 -7.81 0
-7.8 0.017432 6.12985e-05 0.0174321 1.60094 -13.7386 13.8316 -7.8 0
-7.79 0.0174323 6.94054e-05 0.0174324 1.60094 -13.7379 13.8309 -7.79 0
-7.78 0.017431 7.78655e-05 0.0174312 1.60094 -13.7373 13.8302 -7.78 0
-7.77 0.0174281 8.66788e-05 0.0174284 1.60093 -13.7366 13.8296 -7.77 0
-7.76 0.0174237 9.58453e-05 0.0174239 1.60093 -13.7359 13.8289 -7.76 0
-7.75 0.0174176 0.000105365 0.0174179 1.60093 -13.7353 13.8282 -7.75 0
-7.74 0.0175067 9.64796e-05 0.017507 1.60093 -13.7345 13.8275 -7.74 0
-7.73 0.017606 8.56642e-05 0.0176062 1.60092 -13.7337 13.8267 -7.73 0
-7.72 0.0177031 7.52997e-05 0.0177033 1.60092 -13.733 13.826 -7.72 0
-7.71 0.0177982 6.53861e-05 0.0177983 1.60092 -13.7322 13.8252 -7.71 0
-7.7 0.0178912 5.59234e-05 0.0178913 1.60091 -13.7315 13.8245 -7.7 0
-7.69 0.0179821 4.69116e-05 0.0179821 1.60091 -13.7307 13.8237 -7.69 0
-7.68 0.0180708 3.83507e-05 0.0180709 1.60091 -13.73 13.823 -7.68 0
-7.67 0.0181575 3.02407e-05 0.0181575 1.6009 -13.7292 13.8222 -7.67 0
-7.66 0.0182421 2.25816e-05 0.0182421 1.6009 -13.7284 13.8215 -7.66 0
-7.65 0.0183245 1.53733e-05 0.0183246 1.6009 -13.7277 13.8207 -7.65 0
-7.64 0.0184049 8.61603e-06 0.0184049 1.60089 -13.7269 13.82 -7.64 0
-7.63 0.0184832 2.3096e-06 0.0184832 1.60089 -13.7262 13.8192 -7.63 0
-7.62 0.0185594 -3.54592e-06 0.0185594 1.60089 -13.7254 13.8185 -7.62 0
-7.61 0.0186334 -8.95055e-06 0.0186334 1.60088 -13.7247 13.8177 -7.61 0
-7.6 0.0187054 -1.39043e-05 0.0187054 1.60088 -13.7239 13.817 -7.6 0
-7.59 0.0187753 -1.84071e-05 0.0187753 1.60088 -13.7232 13.8162 -7.59 0
-7.58 0.018843 -2.24591e-05 0.0188431 1.60087 -13.7224 13.8155 -7.58 0
-7.57 0.0189087 -2.60601e-05 0.0189087 1.60087 -13.7216 13.8147 -7.57 0
-7.56 0.0189723 -2.92102e-05 0.0189723 1.60087 -13.7209 13.814 -7.56 0
-7.55 0.0190338 -3.19095e-05 0.0190338 1.60086 -13.7201 13.8132 -7.55 0
-7.54 0.0190931 -3.41578e-05 0.0190932 1.60086 -13.7194 13.8124 -7.54 0
-7.53 0.0191504 -3.59553e-05 0.0191504 1.60086 -13.7186 13.8117 -7.53 0
-7.52 0.0192056 -3.73019e-05 0.0192056 1.60085 -13.7179 13.8109 -7.52 0
-7.51 0.0192586 -3.81975e-05 0.0192587 1.60085 -13.7171 13.8102 -7.51 0
-7.5 0.0193096 -3.86423e-05 0.0193096 1.60085 -13.7163 13.8094 -7.5 0
-7.49 0.0193585 -3.86361e-05 0.0193585 1.60084 -13.7156 13.8087 -7.49 0
-7.48 0.0194052 -3.81791e-05 0.0194053 1.60084 -13.7148 13.8079 -7.48 0
-7.47 0.0194499 -3.72712e-05 0.0194499 1.60084 -13.7141 13.8072 -7.47 0
-7.46 0.0194925 -3.59124e-05 0.0194925 1.60083 -13.7133 13.8064 -7.46 0
-7.45 0.0195329 -3.41026e-05 0.019533 1.60083 -13.7126 13.8057 -7.45 0
-7.44 0.0195713 -3.1842e-05 0.0195713 1.60083 -13.7118 13.8049 -7.44 0
-7.43 0.0196076 -2.91305e-05 0.0196076 1.60082 -13.711 13.8042 -7.43 0
-7.42 0.0196417 -2.59681e-05 0.0196418 1.60082 -13.7103 13.8034 -7.42 0
-7.41 0.0196738 -2.23548e-05 0.0196738 1.60082 -13.7095 13.8027 -7.41 0
-7.4 0.0197038 -1.82906e-05 0.0197038 1.60081 -13.7088 13.8019 -7.4 0
